Timestamp,Initial seed,Algorithm,Nb. rows,Nb. columns,Density,Runtime,Communication cost
2023-09-25 09:28:12.996044,"[2074757021, 2074757021, 2074757021]",Sparse,300,1,0.01,1.465977,232093
2023-09-25 09:28:22.755418,"[3759518672, 3759518672, 3759518672]",Dense sharing,500,1,0.0001,0.014121,37655
2023-09-25 09:28:22.791248,"[3759518672, 3759518672, 3759518672]",Dense,500,1,0.0001,0.004418,385
2023-09-25 09:28:29.810241,"[3759518672, 3759518672, 3759518672]",Sparse sharing,500,1,0.0001,0.000136,0
2023-09-25 09:28:29.810874,"[3759518672, 3759518672, 3759518672]",Sparse,500,1,0.0001,0.000508,30
2023-09-25 09:28:40.053913,"[528269663, 528269663, 528269663]",Dense sharing,500,1,0.001,0.053154,37642
2023-09-25 09:28:40.131424,"[528269663, 528269663, 528269663]",Dense,500,1,0.001,0.007496,385
2023-09-25 09:28:47.498543,"[528269663, 528269663, 528269663]",Sparse sharing,500,1,0.001,0.0002,0
2023-09-25 09:28:47.499231,"[528269663, 528269663, 528269663]",Sparse,500,1,0.001,0.00311,30
2023-09-25 09:28:55.322363,"[316354158, 316354158, 316354158]",Dense sharing,500,1,0.01,0.015925,37663
2023-09-25 09:28:55.347905,"[316354158, 316354158, 316354158]",Dense,500,1,0.01,0.033136,2076
2023-09-25 09:29:08.243295,"[316354158, 316354158, 316354158]",Sparse sharing,500,1,0.01,0.004026,4707
2023-09-25 09:29:08.261917,"[316354158, 316354158, 316354158]",Sparse,500,1,0.01,2.057657,369257
2023-09-25 09:29:21.845132,"[989074140, 989074140, 989074140]",Dense sharing,700,1,0.0001,0.071257,52491
2023-09-25 09:29:21.933213,"[989074140, 989074140, 989074140]",Dense,700,1,0.0001,0.022775,386
2023-09-25 09:29:31.384557,"[989074140, 989074140, 989074140]",Sparse sharing,700,1,0.0001,0.000266,0
2023-09-25 09:29:31.386078,"[989074140, 989074140, 989074140]",Sparse,700,1,0.0001,0.001281,30
2023-09-25 09:29:40.201953,"[2065089141, 2065089141, 2065089141]",Dense sharing,700,1,0.001,0.050533,52450
2023-09-25 09:29:40.262366,"[2065089141, 2065089141, 2065089141]",Dense,700,1,0.001,0.027154,2059
2023-09-25 09:29:48.377855,"[2065089141, 2065089141, 2065089141]",Sparse sharing,700,1,0.001,0.001897,1532
2023-09-25 09:29:48.380226,"[2065089141, 2065089141, 2065089141]",Sparse,700,1,0.001,0.902456,104242
2023-09-25 09:29:56.744658,"[3738184559, 3738184559, 3738184559]",Dense sharing,700,1,0.01,0.036236,52394
2023-09-25 09:29:56.814924,"[3738184559, 3738184559, 3738184559]",Dense,700,1,0.01,0.029846,2069
2023-09-25 09:30:06.558445,"[3738184559, 3738184559, 3738184559]",Sparse sharing,700,1,0.01,0.009646,6862
2023-09-25 09:30:06.570123,"[3738184559, 3738184559, 3738184559]",Sparse,700,1,0.01,1.630361,554276
2023-09-25 09:30:15.289992,"[1352611134, 1352611134, 1352611134]",Dense sharing,900,1,0.0001,0.053638,67197
2023-09-25 09:30:15.356191,"[1352611134, 1352611134, 1352611134]",Dense,900,1,0.0001,0.017858,384
2023-09-25 09:30:23.760916,"[1352611134, 1352611134, 1352611134]",Sparse sharing,900,1,0.0001,0.001804,0
2023-09-25 09:30:23.765334,"[1352611134, 1352611134, 1352611134]",Sparse,900,1,0.0001,0.001666,30
2023-09-25 09:30:31.281067,"[3977484203, 3977484203, 3977484203]",Dense sharing,900,1,0.001,0.082313,67230
2023-09-25 09:30:31.380747,"[3977484203, 3977484203, 3977484203]",Dense,900,1,0.001,0.013109,2069
2023-09-25 09:30:40.832147,"[3977484203, 3977484203, 3977484203]",Sparse sharing,900,1,0.001,0.002469,1532
2023-09-25 09:30:40.846011,"[3977484203, 3977484203, 3977484203]",Sparse,900,1,0.001,1.058455,104256
2023-09-25 09:30:51.552016,"[3121471085, 3121471085, 3121471085]",Dense sharing,900,1,0.01,0.032017,67251
2023-09-25 09:30:51.597194,"[3121471085, 3121471085, 3121471085]",Dense,900,1,0.01,0.034614,2058
2023-09-25 09:30:58.066002,"[3121471085, 3121471085, 3121471085]",Sparse sharing,900,1,0.01,0.006,8632
2023-09-25 09:30:58.097970,"[3121471085, 3121471085, 3121471085]",Sparse,900,1,0.01,2.160281,704328
2023-09-25 09:31:09.112550,"[4211496327, 4211496327, 4211496327]",Dense sharing,1000,1,0.0001,0.099666,74598
2023-09-25 09:31:09.230880,"[4211496327, 4211496327, 4211496327]",Dense,1000,1,0.0001,0.015705,385
2023-09-25 09:31:14.459359,"[4211496327, 4211496327, 4211496327]",Sparse sharing,1000,1,0.0001,0.000213,0
2023-09-25 09:31:14.459982,"[4211496327, 4211496327, 4211496327]",Sparse,1000,1,0.0001,0.00251,30
2023-09-25 09:31:23.317942,"[1140632852, 1140632852, 1140632852]",Dense sharing,1000,1,0.001,0.091228,74638
2023-09-25 09:31:23.436539,"[1140632852, 1140632852, 1140632852]",Dense,1000,1,0.001,0.0316,2072
2023-09-25 09:31:31.470819,"[1140632852, 1140632852, 1140632852]",Sparse sharing,1000,1,0.001,0.002308,1528
2023-09-25 09:31:31.484571,"[1140632852, 1140632852, 1140632852]",Sparse,1000,1,0.001,1.060231,104301
2023-09-25 09:31:44.072531,"[3952658540, 3952658540, 3952658540]",Dense sharing,1000,1,0.01,0.052547,74621
2023-09-25 09:31:44.146964,"[3952658540, 3952658540, 3952658540]",Dense,1000,1,0.01,0.006632,2063
2023-09-25 09:31:52.233991,"[3952658540, 3952658540, 3952658540]",Sparse sharing,1000,1,0.01,0.01474,9532
2023-09-25 09:31:52.263886,"[3952658540, 3952658540, 3952658540]",Sparse,1000,1,0.01,1.945044,779382
2023-09-25 09:31:59.129168,"[1818790474, 1818790474, 1818790474]",Dense sharing,3000,1,0.0001,0.164997,222622
2023-09-25 09:31:59.318230,"[1818790474, 1818790474, 1818790474]",Dense,3000,1,0.0001,0.011479,384
2023-09-25 09:32:04.331185,"[1818790474, 1818790474, 1818790474]",Sparse sharing,3000,1,0.0001,0.000155,0
2023-09-25 09:32:04.332740,"[1818790474, 1818790474, 1818790474]",Sparse,3000,1,0.0001,0.000505,30
2023-09-25 09:32:11.221179,"[3300263548, 3300263548, 3300263548]",Dense sharing,3000,1,0.001,0.240357,222550
2023-09-25 09:32:11.484753,"[3300263548, 3300263548, 3300263548]",Dense,3000,1,0.001,0.033211,2070
2023-09-25 09:32:19.431491,"[3300263548, 3300263548, 3300263548]",Sparse sharing,3000,1,0.001,0.011176,3731
2023-09-25 09:32:19.444069,"[3300263548, 3300263548, 3300263548]",Sparse,3000,1,0.001,1.519963,298684
2023-09-25 09:32:30.105988,"[1627200517, 1627200517, 1627200517]",Dense sharing,3000,1,0.01,0.320128,222705
2023-09-25 09:32:30.449577,"[1627200517, 1627200517, 1627200517]",Dense,3000,1,0.01,0.038528,2079
2023-09-25 09:32:36.730849,"[1627200517, 1627200517, 1627200517]",Sparse sharing,3000,1,0.01,0.012752,31686
2023-09-25 09:32:36.770203,"[1627200517, 1627200517, 1627200517]",Sparse,3000,1,0.01,4.545142,2666853
2023-09-25 09:32:48.065916,"[842393866, 842393866, 842393866]",Dense sharing,5000,1,0.0001,0.359431,370812
2023-09-25 09:32:48.443514,"[842393866, 842393866, 842393866]",Dense,5000,1,0.0001,0.021663,386
2023-09-25 09:32:56.983283,"[842393866, 842393866, 842393866]",Sparse sharing,5000,1,0.0001,0.000158,0
2023-09-25 09:32:56.983918,"[842393866, 842393866, 842393866]",Sparse,5000,1,0.0001,0.000534,30
2023-09-25 09:33:03.548574,"[2927080757, 2927080757, 2927080757]",Dense sharing,5000,1,0.001,0.68268,370778
2023-09-25 09:33:04.260015,"[2927080757, 2927080757, 2927080757]",Dense,5000,1,0.001,0.026148,2068
2023-09-25 09:33:11.715053,"[2927080757, 2927080757, 2927080757]",Sparse sharing,5000,1,0.001,0.004104,6186
2023-09-25 09:33:11.722320,"[2927080757, 2927080757, 2927080757]",Sparse,5000,1,0.001,1.793068,509064
