Timestamp,Initial seed,Algorithm,Nb. rows,Nb. columns,Density,Runtime,Communication cost
2023-09-27 18:54:06.671099,"[607852865, 607852865, 607852865]",Sparse sharing,700,1,0.0001,0.000173,0
2023-09-27 18:54:07.241418,"[607852865, 607852865, 607852865]",Sparse,700,1,0.0001,0.000876,30
2023-09-27 18:54:15.471609,"[607852865, 607852865, 607852865]",Sparse-dense sharing,700,1,0.0001,0.000696,0
2023-09-27 18:54:15.483259,"[607852865, 607852865, 607852865]",Sparse-dense,700,1,0.0001,0.001198,30
2023-09-27 18:54:22.060357,"[2376171653, 2376171653, 2376171653]",Dense sharing,900,1,0.0001,0.024572,33627
2023-09-27 18:54:22.140249,"[2376171653, 2376171653, 2376171653]",Dense,900,1,0.0001,0.00683,384
2023-09-27 18:54:29.864779,"[2376171653, 2376171653, 2376171653]",Sparse sharing,900,1,0.0001,0.000144,0
2023-09-27 18:54:30.355283,"[2376171653, 2376171653, 2376171653]",Sparse,900,1,0.0001,0.002407,30
2023-09-27 18:54:37.057963,"[2376171653, 2376171653, 2376171653]",Sparse-dense sharing,900,1,0.0001,0.000626,0
2023-09-27 18:54:37.130013,"[2376171653, 2376171653, 2376171653]",Sparse-dense,900,1,0.0001,0.003522,30
2023-09-27 18:54:44.351437,"[1789899462, 1789899462, 1789899462]",Dense sharing,1000,1,0.0001,0.129252,37349
2023-09-27 18:54:44.531023,"[1789899462, 1789899462, 1789899462]",Dense,1000,1,0.0001,0.011731,384
2023-09-27 18:54:51.132372,"[1789899462, 1789899462, 1789899462]",Sparse sharing,1000,1,0.0001,0.000169,0
2023-09-27 18:54:51.706428,"[1789899462, 1789899462, 1789899462]",Sparse,1000,1,0.0001,0.002178,30
2023-09-27 18:54:59.287392,"[1789899462, 1789899462, 1789899462]",Sparse-dense sharing,1000,1,0.0001,0.000178,0
2023-09-27 18:54:59.331946,"[1789899462, 1789899462, 1789899462]",Sparse-dense,1000,1,0.0001,0.041654,30
2023-09-27 18:55:07.361953,"[3526080530, 3526080530, 3526080530]",Dense sharing,3000,1,0.0001,0.230722,111370
2023-09-27 18:55:07.786621,"[3526080530, 3526080530, 3526080530]",Dense,3000,1,0.0001,0.010723,384
2023-09-27 18:55:16.474714,"[3526080530, 3526080530, 3526080530]",Sparse sharing,3000,1,0.0001,0.00021,0
2023-09-27 18:55:18.290232,"[3526080530, 3526080530, 3526080530]",Sparse,3000,1,0.0001,0.000921,30
2023-09-27 18:55:24.621989,"[3526080530, 3526080530, 3526080530]",Sparse-dense sharing,3000,1,0.0001,0.000237,0
2023-09-27 18:55:24.758194,"[3526080530, 3526080530, 3526080530]",Sparse-dense,3000,1,0.0001,0.027637,30
2023-09-27 18:55:33.014004,"[3217693741, 3217693741, 3217693741]",Dense sharing,5000,1,0.0001,0.167304,185233
2023-09-27 18:55:33.592104,"[3217693741, 3217693741, 3217693741]",Dense,5000,1,0.0001,0.003536,385
2023-09-27 18:55:43.190742,"[3217693741, 3217693741, 3217693741]",Sparse sharing,5000,1,0.0001,0.000423,0
2023-09-27 18:55:46.843928,"[3217693741, 3217693741, 3217693741]",Sparse,5000,1,0.0001,0.003055,30
2023-09-27 18:55:54.925949,"[3217693741, 3217693741, 3217693741]",Sparse-dense sharing,5000,1,0.0001,0.00025,0
2023-09-27 18:55:55.179478,"[3217693741, 3217693741, 3217693741]",Sparse-dense,5000,1,0.0001,0.00069,30
2023-09-27 18:56:04.798668,"[2252540683, 2252540683, 2252540683]",Dense sharing,7000,1,0.0001,0.566808,259263
2023-09-27 18:56:05.743128,"[2252540683, 2252540683, 2252540683]",Dense,7000,1,0.0001,0.055974,2062
2023-09-27 18:56:15.485969,"[2252540683, 2252540683, 2252540683]",Sparse sharing,7000,1,0.0001,0.001657,878
2023-09-27 18:56:20.778043,"[2252540683, 2252540683, 2252540683]",Sparse,7000,1,0.0001,635.376573,329450044
2023-09-27 19:07:06.045844,"[2252540683, 2252540683, 2252540683]",Sparse-dense sharing,7000,1,0.0001,0.001281,875
2023-09-27 19:07:06.586163,"[2252540683, 2252540683, 2252540683]",Sparse-dense,7000,1,0.0001,3.555605,227671
2023-09-27 19:07:20.331350,"[759296115, 759296115, 759296115]",Dense sharing,9000,1,0.0001,0.613951,333278
2023-09-27 19:07:21.464324,"[759296115, 759296115, 759296115]",Dense,9000,1,0.0001,0.046585,2067
2023-09-27 19:07:31.910027,"[759296115, 759296115, 759296115]",Sparse sharing,9000,1,0.0001,0.002593,915
2023-09-27 19:07:37.558300,"[759296115, 759296115, 759296115]",Sparse,9000,1,0.0001,906.012299,452204399
2023-09-27 19:22:52.049949,"[759296115, 759296115, 759296115]",Sparse-dense sharing,9000,1,0.0001,0.001456,909
2023-09-27 19:22:52.645197,"[759296115, 759296115, 759296115]",Sparse-dense,9000,1,0.0001,3.856911,292009
2023-09-27 19:23:05.252233,"[838757935, 838757935, 838757935]",Dense sharing,10000,1,0.0001,0.576322,370424
2023-09-27 19:23:06.343777,"[838757935, 838757935, 838757935]",Dense,10000,1,0.0001,0.034345,2073
2023-09-27 19:23:13.945890,"[838757935, 838757935, 838757935]",Sparse sharing,10000,1,0.0001,0.008857,910
2023-09-27 19:23:22.489965,"[838757935, 838757935, 838757935]",Sparse,10000,1,0.0001,1027.82465,502440765
2023-09-27 19:40:38.743090,"[838757935, 838757935, 838757935]",Sparse-dense sharing,10000,1,0.0001,0.001982,914
2023-09-27 19:40:39.456604,"[838757935, 838757935, 838757935]",Sparse-dense,10000,1,0.0001,3.688625,323914
2023-09-27 19:40:51.617862,"[1473825940, 1473825940, 1473825940]",Dense sharing,30000,1,0.0001,1.325375,1110591
2023-09-27 19:40:54.092675,"[1473825940, 1473825940, 1473825940]",Dense,30000,1,0.0001,0.067987,2064
2023-09-27 19:41:01.704423,"[1473825940, 1473825940, 1473825940]",Sparse sharing,30000,1,0.0001,0.001804,2205
2023-09-27 19:41:25.414644,"[1473825940, 1473825940, 1473825940]",Sparse,30000,1,0.0001,3711.386259,1602714708
2023-09-27 20:43:26.469763,"[1473825940, 1473825940, 1473825940]",Sparse-dense sharing,30000,1,0.0001,0.00213,2210
2023-09-27 20:43:27.798774,"[1473825940, 1473825940, 1473825940]",Sparse-dense,30000,1,0.0001,31.457413,2886585
2023-09-27 20:44:07.569667,"[3397185744, 3397185744, 3397185744]",Dense sharing,50000,1,0.0001,1.556818,1850325
2023-09-27 20:44:11.127436,"[3397185744, 3397185744, 3397185744]",Dense,50000,1,0.0001,0.041227,2055
2023-09-27 20:44:17.749840,"[3397185744, 3397185744, 3397185744]",Sparse sharing,50000,1,0.0001,0.002233,3641
2023-09-27 20:44:49.767721,"[3397185744, 3397185744, 3397185744]",Sparse,50000,1,0.0001,6386.462868,2830292145
2023-09-27 22:31:24.482319,"[3397185744, 3397185744, 3397185744]",Sparse-dense sharing,50000,1,0.0001,0.014502,3661
2023-09-27 22:31:26.792523,"[3397185744, 3397185744, 3397185744]",Sparse-dense,50000,1,0.0001,89.467853,8011415
2023-09-27 22:33:04.396036,"[3833472447, 3833472447, 3833472447]",Dense sharing,70000,1,0.0001,2.543752,2590677
2023-09-27 22:33:09.507361,"[3833472447, 3833472447, 3833472447]",Dense,70000,1,0.0001,0.082342,2058
2023-09-27 22:33:16.297845,"[3833472447, 3833472447, 3833472447]",Sparse sharing,70000,1,0.0001,0.007005,5238
2023-09-27 22:34:08.889654,"[3833472447, 3833472447, 3833472447]",Sparse,70000,1,0.0001,9815.878774,4185208823
2023-09-28 01:17:53.586513,"[3833472447, 3833472447, 3833472447]",Sparse-dense sharing,70000,1,0.0001,0.00977,5238
2023-09-28 01:17:55.981907,"[3833472447, 3833472447, 3833472447]",Sparse-dense,70000,1,0.0001,146.423782,15697758
2023-09-28 01:20:30.350074,"[922801664, 922801664, 922801664]",Dense sharing,90000,1,0.0001,2.869203,3330590
2023-09-28 01:20:36.757980,"[922801664, 922801664, 922801664]",Dense,90000,1,0.0001,0.082586,2066
2023-09-28 01:20:43.871322,"[922801664, 922801664, 922801664]",Sparse sharing,90000,1,0.0001,0.002988,6667
2023-09-28 01:21:45.785827,"[922801664, 922801664, 922801664]",Sparse,90000,1,0.0001,13199.249686,5380956707
2023-09-28 05:01:53.649927,"[922801664, 922801664, 922801664]",Sparse-dense sharing,90000,1,0.0001,0.011101,6635
2023-09-28 05:01:58.058652,"[922801664, 922801664, 922801664]",Sparse-dense,90000,1,0.0001,268.122407,25938320
2023-09-28 05:06:33.234427,"[2074757021, 2074757021, 2074757021]",Dense sharing,100000,1,0.0001,3.003792,3701009
2023-09-28 05:06:39.437485,"[2074757021, 2074757021, 2074757021]",Dense,100000,1,0.0001,0.058452,2069
2023-09-28 05:06:46.589965,"[2074757021, 2074757021, 2074757021]",Sparse sharing,100000,1,0.0001,0.003338,7359
2023-09-28 05:07:55.043406,"[2074757021, 2074757021, 2074757021]",Sparse,100000,1,0.0001,13833.64356,5978824514
2023-09-28 08:58:36.789821,"[2074757021, 2074757021, 2074757021]",Sparse-dense sharing,100000,1,0.0001,0.005079,7360
2023-09-28 08:58:40.583508,"[2074757021, 2074757021, 2074757021]",Sparse-dense,100000,1,0.0001,350.901332,32020460
2023-09-28 09:04:39.362104,"[3759518672, 3759518672, 3759518672]",Dense sharing,300000,1,0.0001,10.504815,11102175
2023-09-28 09:04:58.639350,"[3759518672, 3759518672, 3759518672]",Dense,300000,1,0.0001,0.243874,2066
2023-09-28 09:05:05.403844,"[3759518672, 3759518672, 3759518672]",Sparse sharing,300000,1,0.0001,0.007475,23645
2023-09-28 09:08:35.824172,"[3759518672, 3759518672, 3759518672]",Sparse,300000,1,0.0001,31415.989467,19846057278
2023-09-28 17:52:14.668724,"[3759518672, 3759518672, 3759518672]",Sparse-dense sharing,300000,1,0.0001,0.007842,23606
2023-09-28 17:52:17.938813,"[3759518672, 3759518672, 3759518672]",Sparse-dense,300000,1,0.0001,1019.560255,288065041
2023-09-28 18:09:20.217903,"[528269663, 528269663, 528269663]",Dense sharing,500000,1,0.0001,5.509249,18502835
2023-09-28 18:09:31.654508,"[528269663, 528269663, 528269663]",Dense,500000,1,0.0001,0.169953,2072
2023-09-28 18:09:34.743498,"[528269663, 528269663, 528269663]",Sparse sharing,500000,1,0.0001,0.012151,39131
2023-09-29 04:09:37.748772,"[528269663, 528269663, 528269663]",Sparse-dense sharing,500000,1,0.0001,0.036399,39167
2023-09-29 04:09:50.029332,"[528269663, 528269663, 528269663]",Sparse-dense,500000,1,0.0001,14257.031551,800098117
2023-09-29 08:07:36.692127,"[316354158, 316354158, 316354158]",Dense sharing,700000,1,0.0001,28.026103,25904103
2023-09-29 08:08:36.099096,"[316354158, 316354158, 316354158]",Dense,700000,1,0.0001,0.795863,2070
2023-09-29 08:08:46.266933,"[316354158, 316354158, 316354158]",Sparse-dense sharing,700000,1,0.0001,0.063182,57286
2023-09-29 09:10:16.677150,"[989074140, 989074140, 989074140]",Dense sharing,900000,1,0.0001,11.177117,33305785
2023-09-29 09:10:39.784815,"[989074140, 989074140, 989074140]",Dense,900000,1,0.0001,0.227339,2061
